text,date,source,label
Apa ini yg dinamakan stunting gejalanya sama persis,2025-04-01 00:00:00+00:00,x,netral
Stunting bukan?,2025-04-01 00:00:00+00:00,x,netral
itu kalo orang tua / nenek lu yg umur di atas 70 gaptek Dimaklumin siy bayinya mereka stunting,2025-04-01 00:00:00+00:00,x,negatif
"Objektif dan cara menjalankan program saja sudah ga match kok. Objektif untuk mengurangi stunting, dikasih makan mulai dari anak SD. Ketua penguin literally explain this in 2024 3rd presidential debate. Bahkan Bokap gue yang korban buzzer juga bisa menjelaskan.",2025-04-01 00:00:00+00:00,x,negatif
disini isinya makan siang gratis males,2025-04-01 00:00:00+00:00,x,negatif
"Berdasarkan data awal 2025, Presiden Prabowo Subianto kemungkinan menjabat hingga 2029, sesuai masa jabatan 5 tahun sejak Oktober 2024. Rating persetujuan 81% menunjukkan stabilitas, meski tantangan fiskal seperti program makan gratis ($7 miliar di anggaran 2025) dan isu korupsi bisa mengganggu. Bukti condong ke stabilitas, tapi masa depan tetap tak pasti.",2025-04-01 00:00:00+00:00,x,netral
Apakah target makan siang gratis 82 jt orang bisa tercapai tahun 2025 ini ?,2025-04-01 00:00:00+00:00,x,netral
Nah kan? Pantes aku kemarin bilang jika korupsi zakat akan dapat azab pedih dari Allah ada yang ketakutan? Yang gini mau pakai dana zakat untuk makan siang gratis gitu?,2025-04-01 00:00:00+00:00,x,negatif
"Makanya gausah sok2 relate lol, jawaban lu kaya bocah sd baru dikasih makan siang gratis",2025-04-01 00:00:00+00:00,x,negatif
"OPEN TRIP KONSER TAEYEON ""THE TENSE"" BANDUNG Aman, nyaman dan bahagia Dapat teman sefrekuensi khusus april dapet makan siang gratis untuk peserta lebih dari 10 Ada freebies menarik Tag open trip konser taeyeon bandung open trip snsd girls generation",2025-04-01 00:00:00+00:00,x,netral
Bukti nyata indonesia ga butuh makan siang gratis. Butuhnya sekolah gratis. Masih banyak yang bego soalnya,2025-04-01 00:00:00+00:00,x,negatif
sik sik Bansos blm ada lagi Trus Makan Siang Gratis juga blm jelas kapan dimulainya secara massal apa udah lupa teorinya Bread nggak jelas karena di embat juga Circuses juga rakyat musti bayar sendiri / nggak ada yg gratis Cukup nonton kelucuan mereka mereka gitu ya?,2025-04-01 00:00:00+00:00,x,negatif
"Prabowo Subianto jadi presiden kontroversial karena jejak kelamnya, seperti dugaan pelanggaran HAM era 1990-an dan keterkaitan dengan kerusuhan. Awal kepemimpinannya menunjukkan tanda-tanda kemunduran demokrasi, meski kebijakan populisnya seperti makan siang gratis disukai banyak orang. Bagi yang prioritas HAM dan demokrasi, dia mungkin tak pantas, tapi pendukungnya lihat efektivitasnya.",2025-04-01 00:00:00+00:00,x,netral
Apa? Terbaik??? Makan siang gratis jelas demi kepilih. Dah. Itu aja selesai,2025-04-01 00:00:00+00:00,x,negatif
Yaallah aku mau makan siang gratis,2025-04-01 00:00:00+00:00,x,positif
"Eum, kata Yuri sih hati hati sayangku. Ingat tida ada makan siang gratis (dalam artian gada sgala hal seperti uang gratis)",2025-04-01 00:00:00+00:00,x,netral
"Situasi ekonomi Indonesia awal April 2025 diproyeksi tumbuh 4.7%-5.5% dengan inflasi stabil di 2.8%-3%. Konsumsi domestik & investasi jadi pendorong utama, didukung program makan gratis untuk 83 juta orang. Tantangan muncul dari sengketa perdagangan global & naiknya biaya impor. Bank Indonesia pertahankan suku bunga 5.75% dengan peluang penurunan untuk dorong pertumbuhan.",2025-04-01 00:00:00+00:00,x,netral
Mana nih makan siang gratis gua? (Hari ke163),2025-04-01 00:00:00+00:00,x,negatif
"Gpp , solusinya makan siang gratis",2025-04-01 00:00:00+00:00,x,positif
"Nah masalah utama negara ini, ngilangin kebiasaan pengemis di masyarakat. Tapi pemerintah malah mendukung aka mau msy punya jiwa minta2 dg dikasi makan siang gratis wkwkwkw sogokan sembako buat ttd banner wkwkwkw",2025-04-01 00:00:00+00:00,x,negatif
Ada peluang pinjam ke NDB nih nuat Makan siang gratis bergisi,2025-04-01 00:00:00+00:00,x,netral
Soalnya udah diajak makan siang gratis sm pak prab,2025-04-01 00:00:00+00:00,x,positif
"Kalian yg kocak Prabowo aja mengakui Negara tdk baik2 saja masih banyak yg susah,sampai2 dibuat Program makan siang gratis masih banyak yg kurang gizi dijaman Jokowi Trus kau masih membela jokowi LoL?",2025-04-01 00:00:00+00:00,x,netral
Trus kinerja Jokowi membuat Prabowo Pusing mikirin Hutang Negara sekian Ribu triliyun Orang miskin masih banyak dijaman Jokowi sampai2 Prabowo bikin Program makan siang gratis APBN defisit 30T koruptor Paling banyak di jaman Jokowi KAU MASIH BUTA JUGA??,2025-04-01 00:00:00+00:00,x,netral
"Target makan siang gratis 82 juta orang di 2025 sulit tercapai. Program yang dimulai Januari 2025 hanya menargetkan 19,47 juta anak sekolah dan ibu hamil tahun ini, dengan anggaran $4,3 miliar. Sasaran penuh 83 juta baru direncanakan 2029. Kendala logistik dan finansial jadi tantangan besar.",2025-04-01 00:00:00+00:00,x,netral
Kok tidak terlihat excitement ya di wajahnya. Belum dapat makan siang gratis kah?,2025-04-01 00:00:00+00:00,x,negatif
"Gizi cukup, masa depan cerah! Program MBG menjadi solusi dalam pencegahan stunting. ProgramMBG IndonesiaEmas MakanBergiziGratis AnakBangsa",2025-04-01 00:00:00+00:00,x,positif
Makan bergizi gratis untuk anak bangsa kita ProgramMBG IndonesiaEmas MakanBergiziGratis AnakBangsa,2025-04-01 00:00:00+00:00,x,positif
"Makan bergizi gratis kan bagus untuk anak-anak sekolah. Kami terima dan kami yakini agar program ini dijalankan. Apalagi kalau sasarannya untuk anak-anak yang tidak mampu."" Emus Kogoya (Tokoh Intelektual di Kabupaten Mimika)",2025-04-01 00:00:00+00:00,x,positif
Memperoleh makanan bergizi adalah salah satu dari 10 hak anak yang tercantum dalam Konvensi Hak Anak PBB tahun 1989. Program MBG ini adalah bentuk konkret negara hadir untuk menjamin masa depan anak-anak Indonesia yg lebih baik NutrisiCerdasUntukAnakBangsa April Mop Luna Maya,2025-04-01 00:00:00+00:00,x,positif
"Batalkan UU TNI, tolak tegas RUU Polri, Hentikan program MBG, eval dan benahi, Fokus pada peraturan Pendidikan YANG SEHARUSNYA, BERANI HADAPI HUKUMAN HAM, TURUN DARI KURSI PRESIDEN, mungkin baru akan saia maafkan",2025-04-01 00:00:00+00:00,x,negatif
"keseruan hari ini: ""menyaksikan kader golkar maki-maki program mbg, wowo, dan jajarannya",2025-04-01 00:00:00+00:00,x,negatif
"Program MBG adalah investasi bagi generasi emas Indonesia 2045, memastikan anak-anak mendapatkan nutrisi terbaik demi masa depan cerah. ProgramMBG MakanBergiziGratis DukungMBG IndonesiaEmas2045",2025-04-01 00:00:00+00:00,x,positif
Asupan gizi yang baik berdampak langsung pada daya pikir anak. Program MBG mendukung generasi unggul yang siap bersaing di masa depan. ProgramMBG MakanBergiziGratis DukungMBG IndonesiaEmas2045,2025-04-01 00:00:00+00:00,x,positif
"Program MBG tidak hanya memberi manfaat jangka pendek, tetapi juga investasi jangka panjang bagi Indonesia dengan menciptakan generasi yang lebih kuat dan berdaya saing tinggi ProgramMBG MakanBergiziGratis DukungMBG IndonesiaEmas2045",2025-04-01 00:00:00+00:00,x,positif
Semoga gebrakan pemerintah buat MBG bisa bikin kesejahteraan benar-benar terasa!,2025-04-01 00:00:00+00:00,x,positif
gw lebih percaya yg kata ndut bilang negara2 lain iri sm program mbg di sini drpd info kek gini,2025-04-01 00:00:00+00:00,x,positif
menurut gua moment april mopnya bukan MBG dialihkan ke pendidikan gratis sih. ada yang lebih lucu lagi di judul beritanya,2025-04-01 00:00:00+00:00,x,netral
"Wah, optimisme dari pemerintah buat MBG ini harus banget kita sambut!",2025-04-01 00:00:00+00:00,x,positif
"MBG tetap ada tapi anggaran diberikan kepada org tua masing2 dengan perhitungan setiap bulan sbb jlh anak x 25 hari x Rp.15.000,-. Contoh dalam keluarga ada 5 anak = 5 x 25 x 15.000 = Rp.1.875.000,- Shg kalau terdapat 30 juta KK sgn 5 org anak, maka total biaya hitung sendiri.",2025-04-01 00:00:00+00:00,x,netral
Dukung Program Makan Bergizi Gratis untuk anak-anak di Papua papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua MBGMajukanPapua,2025-04-01 00:00:00+00:00,x,positif
"Program Makan Bergizi Gratis bertujuan meningkatkan kesejahteraan masyarakat Papua dan ciptakan generasi muda yang sehat, cerdas, dan masa depan yang baik papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua MBGMajukanPapua",2025-04-01 00:00:00+00:00,x,positif
Keberlanjutan Makan Bergizi Gratis di Kalbar harus dilanjukan guna mencetak generasi muda yang cerdas dan sehat untuk mewujudkan Indonesia Emas makanbergizigratis,2025-04-01 00:00:00+00:00,x,positif
Febiolla Irianni Ohei menyatakan mendukung Program Makan Bergizi Gratis untuk anak-anak di Papua papua papuatengah papuahits jayapura nabire jayawijaya merauke mbg mbgpapua MBGMajukanPapua,2025-04-01 00:00:00+00:00,x,positif
Maafkan diri ini bila belum setransparan pembuatan RUU TNI Masih banyak salah seperti pendirian Danantara Acap berkata kasar dan mengucapkan Ndasmu Teriring salam dan kehangatan yang dapat memenuhi raga seperti Makan Bergizi Gratis,2025-04-01 00:00:00+00:00,x,netral
Program MBG bawa angin segar buat masa depan Indonesia lebih baik lagi,2025-04-01 00:00:00+00:00,x,positif
"Makan Bergizi Gratis hadir untuk memastikan anak-anak Indonesia sehat, cerdas, dan kuat! Dengan gizi seimbang, kita wujudkan generasi emas yang siap bersaing. MakanBergiziGratis GenerasiSehat",2025-04-01 00:00:00+00:00,x,positif
Dukung program MBG,2025-04-01 00:00:00+00:00,x,positif
Program MBG Mewujudkan Masa Depan Cerah Anak Bangsa. ProgramMBG IndonesiaEmas MakanBergiziGratis AnakBangsa,2025-04-01 00:00:00+00:00,x,positif
Kehadiran Program MBG yang meningkatkan asupan gizi dan mencegah _stunting_ ProgramMBG IndonesiaEmas MakanBergiziGratis AnakBangsa,2025-04-01 00:00:00+00:00,x,positif
Program MBG memberikan asupan bergizi untuk masa depan yang lebih sehat ProgramMBG IndonesiaEmas MakanBergiziGratis AnakBangsa,2025-04-01 00:00:00+00:00,x,positif
"Melalui Program MBG Pemerintah berupaya Ciptakan Bangsa yg Kuat dgn mempersiapkan Generasi yg sehat dan hebat di masa depan Dengan lahir'y Generasi yg unggul dimasa datang,maka Bangsa akn semakin maju & Sejahtera NutrisiCerdasUntukAnakBangsa Pabrik Gula April Mop DANA Kaget",2025-04-01 00:00:00+00:00,x,positif
Program MBG lebih penting dari lapangan kerja?yg ngomong kepala Bappenas yakoplaknomik kalo kata prof Feri,2025-04-01 00:00:00+00:00,x,negatif
Program MBG untuk sejahterakan anak bangsa ProgramMBG IndonesiaEmas MakanBergiziGratis AnakBangsa,2025-04-01 00:00:00+00:00,x,positif
"Tak ada lagi anak sekolah yang belajar dalam keadaan lapar! Makan Bergizi Gratis hadir untuk memastikan gizi cukup bagi setiap anak. Bersama, kita ciptakan generasi unggul! IndonesiaSehat AyoMakanBergizi",2025-04-01 00:00:00+00:00,x,positif
Pesan Presiden Prabowo Subianto untuk program Makan Bergizi Gratis ProgramMBG MakanBergiziGratis DukungMBG IndonesiaEmas2045,2025-04-01 00:00:00+00:00,x,positif
Guna mempersiapkn generasi yg kuat dan juga cerdas selain itu agar tidak ada ketimpangn anak orang kaya atau miskin pemerinth memberikn program makan bergizi gratis untuk seluruh anak Indonesia. NutrisiCerdasUntukAnakBangsa Morningg Tante Plat B Telat 25 Jokowi Rebahan Lontong,2025-04-01 00:00:00+00:00,x,positif
"Semua harus kompak mendukung program dari pemerintahan Presiden Prabowo makan bergizi gratis, sebagai pondasi mempersiapkan menuju Indonesia emas 2024 yang cerah. NutrisiCerdasUntukAnakBangsa",2025-04-01 00:00:00+00:00,x,positif
Coba bayangkan kalau anak anak Indonesia mendapatkan gizi yg terpenuhi bukan tidak mungkin dapat menciptakan generasi yang kuat dan hebat dimasa datang. Karena itu kita semua sudah sepatutnya mendukung penuh program makan bergizi gratis. NutrisiCerdasUntukAnakBangsa,2025-04-01 00:00:00+00:00,x,positif
"Begini alasan mengapa gizi yg baik sangat penting, demi untuk pertumbuhan dan perkembangan tubuh terutama pd anak-anak dan remaja. Dg mendukung Makan Bergizi Gratis mari ciptakan generasi yg gemilang menuju Indonesia Emas! NutrisiCerdasUntukAnakBangsa Tante Sini Plat B",2025-04-01 00:00:00+00:00,x,positif
Masyarakat Papua Apresiasi Program Makan Bergizi Gratis di Papua,2025-04-01 00:00:00+00:00,x,positif
Tokoh Papua Mendukung Program Makan Bergizi Gratis,2025-04-01 00:00:00+00:00,x,positif
Senangnya adik adik kita menikmati makan bergizi gratis,2025-04-01 00:00:00+00:00,x,positif
Program Makan Bergizi Gratis (MBG) merupakan program pemerintah untuk meningkatkan kualitas sumber daya manusia (SDM) Indonesia melalui pemenuhan gizi anak-anak. Program ini diharapkan dapat membantu mewujudkan masa depan cerah bagi anak Indonesia. NutrisiCerdasUntukAnakBangsa,2025-04-01 00:00:00+00:00,x,positif
Kalo g rakus gmn aku bisa kasih makan (bergizi gratis) anak-anak ku yg masih sekolah ujar El gemoyyy,2025-04-01 00:00:00+00:00,x,negatif
Yang jelas memberi makan bergizi gratis ini juga sampa pentingnya untuk investasi masa depan lebih baik.,2025-04-01 00:00:00+00:00,x,positif
"dan ternyata mbg belom semua daerah dpt yh, truss pd curhat gegara keluarga gue ada yg jualan di kantin gegara mbg itu kantin bener2 mati gaada pemasukan lg soooooooo inikah yg ""katanya"" negara lain mau belajar tentang MAKAN BERGIZI GRATIS",2025-04-01 00:00:00+00:00,x,negatif
"Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Pandjaitan merespons pengkritik program pemerintahan Presiden Prabowo yaitu Makan Bergizi Gratis. Hal ini disampaikan Luhut saat mendatangi rumah Presiden ke-7 RI Joko Widodo (Jokowi) di Gang Kutai Utara Nomor 1 Kelurahan Sumber, Kecamatan Banjarsari, Kota Solo, Jawa Tengah di hari pertama Lebaran 2025, Senin (31/3/2025). Menurutnya banyak pengamat-pengamat yang sudah keluar koridor. Ia menyebut program MBG sudah dinilai bagus oleh ahli kemiskinan Prof.Arief Anshory. Luhut pun berharap masyarakat mendukung program MBG ini. LuhutPandjaitan DewanEkonomi MBG MakanBergiziGratis Pengamat",2025-04-01 00:00:00+00:00,x,positif
Di Negeri ini memang gak ada yg mampu mengadakan peralatan buat Makan Bergizi Gratis ? Kenapa hrs selalu mendatangkan produk luar negeri ?,2025-04-01 00:00:00+00:00,x,negatif
"Ketua Dewan Ekonomi Nasional, Luhut Binsar Pandjaitan, merespons kritik terhadap program Makan Bergizi Gratis (MBG) pemerintahan Presiden Prabowo. Ia menyatakan bahwa banyak pengamat yang telah keluar dari koridor dan program MBG telah dinilai positif oleh ahli kemiskinan, Prof. Arief Anshory. Luhut berharap masyarakat akan mendukung program ini Artikel selengkapnya di sini: LuhutPandjaitan DewanEkonomi MBG MakanBergiziGratis Pengamat",2025-04-01 00:00:00+00:00,x,positif
"makan bergizi gratis lahh bro, pake nanya",2025-04-01 00:00:00+00:00,x,positif
"Program makan bergizi gratis sangat penting utk membantu meningkatkan kesehatan dan kualitas hidup masyarakat. Jadi perlu adanya kerja sama antara pemerintah, dan masyarakat untuk mengimplementasikan program ini agar mimpi anak bangsa terwujud NutrisiCerdasUntukAnakBangsa",2025-04-01 00:00:00+00:00,x,positif
"Anak sehat, bangsa kuat! Program Makan Bergizi Gratis memberikan nutrisi terbaik bagi anak-anak Indonesia. Ayo dukung masa depan yang lebih cerah! GenerasiCerdas SehatBersama",2025-04-01 00:00:00+00:00,x,positif
"MBG Papua: Nutrisi untuk Masa Depan Papua yang Lebih Baik Di jantung Papua, harapan tumbuh bersama Program Makan Bergizi Gratis (MBG). Dengan komitmen Presiden Prabowo Subianto. MakanBergiziGratis MBGPapua GenerasiCerdasPapua PapuaSehat DukungMBG NutrisiUntukAnak",2025-04-01 00:00:00+00:00,x,positif
"MBG Papua: Nutrisi Lokal, Masa Depan Cerah Program Makan Bergizi Gratis (MBG) hadir dengan sagu, ikan, dan sayuran lokal untuk anak-anak Papua. MakanBergiziGratis SehatBersamaMBG NutrisiLokalPapua GenerasiCerdasPapua PapuaSehat",2025-04-01 00:00:00+00:00,x,positif
Makan Bergizi Gratis adalah wujud kepedulian untuk menciptakan Indonesia yang lebih maju dan sejahtera PenuhiGiziIndonesia4o,2025-04-01 00:00:00+00:00,x,positif
"Program Makan Bergizi Gratis, tingkatkan kemampuan akademis generasi muda menuju indonesia emas 2045 ProgramMBG MakanBergiziGratis DukungMBG IndonesiaEmas2045",2025-04-01 00:00:00+00:00,x,positif
"program ""Makan Bergizi Gratis (MBG)"". Dalam pesannya, Prabowo menekankan pentingnya anak-anak Indonesia yang kuat, cerdas, dan semangat, serta keyakinannya bahwa program MBG akan meningkatkan kemampuan akademis mereka",2025-04-01 00:00:00+00:00,x,positif
Makan Bergizi Gratis Untuk Masa Depan Generasi Bangsa,2025-04-01 00:00:00+00:00,x,positif
Program makan bergizi gratis tingkatkan kemampuan akademis generasi muda menuju Indonesia emas 2045. ProgramMBG MakanBergiziGratis DukungMBG IndonesiaEmas2045,2025-04-01 00:00:00+00:00,x,positif
Makan Bergizi Gratis Untuk Masa Depan Generasi Bangsa MakanBergiziGratis,2025-04-01 00:00:00+00:00,x,positif
Program makan bergizi gratis untuk masa depan generasi bangsa ProgramMBG MakanBergiziGratis DukungMBG IndonesiaEmas2045,2025-04-01 00:00:00+00:00,x,positif
Program makan bergizi gratis bantu anak tumbuh sehat dan cerdas. Gizi baik jadi pondasi penting untuk masa depan generasi emas Indonesia. MakanBergiziGratis,2025-04-01 00:00:00+00:00,x,positif
Program Makan Bergizi Gratis: Wujud Kepedulian Pemerintah untuk Masyarakat Sehat dan Sejahtera!,2025-04-01 00:00:00+00:00,x,positif
Pemerintah pastikan menu makan bergizi gratis penuhi angka kecukupan gizi nasional PenuhiGiziIndonesia,2025-04-01 00:00:00+00:00,x,positif
"Berikan kesempatan kpda Pemerintah utk bekerja demi kesejahteraan rakyat. Seperti yg di katakan Pak Luhut, masyarakat harus bisa kompak memberikan dukungan kpd pemerintah salah satunya dg mendukung program Makan Bergizi Gratis NutrisiCerdasUntukAnakBangsa Tante Sini Plat B",2025-04-01 00:00:00+00:00,x,positif
Ketua Garda Muda Betew Kafdarun Raja Ampat Mendukung Program Makan Bergizi Gratis MakanBergiziGratis PapuaBaratDaya KotaSorong Sorong SorongSelatan maybrat Tambrauw RajaAmpat,2025-04-01 00:00:00+00:00,x,positif
Makan bergizi gratis bantu tingkatkan kemampuan akademik anak dan dukung Indonesia Emas 2045 yang unggul dan sehat sejak usia dini. MakanBergiziGratis,2025-04-01 00:00:00+00:00,x,positif
Dinkes Tutup Sementara Dapur MBG Imbas Keracunan Massal di SMPN 35 Bandung lewat,2025-05-01 00:00:00+00:00,x,negatif
Lo itu tugas lo sbg mitra mbg,2025-05-01 00:00:00+00:00,x,netral
MBG = makan beracun gratis,2025-05-01 00:00:00+00:00,x,negatif
"tenang aja pak , kan ada DANANTARA solusi segala masalah , sama 1 lagi MBG , solusi segala masalah juga wkwkwkwkwkwkwkwkwk",2025-05-01 00:00:00+00:00,x,negatif
"Queen bakal ngeri kalau Mami ngomong ""mau makan yang benar atau makan di sekolah?"" soalnya sekolahnya kebagian MBG",2025-05-01 00:00:00+00:00,x,netral
"Makanan Bergizi, Gizinya kemana? Pengelolaan MBG diduga bermasalah, pendanaannya yang fantastis rawan digerogoti korupsi",2025-05-01 00:00:00+00:00,x,negatif
"MBG tp banyak makanan yg justru masakannya awur2an . kek ikan msih amislah, sayur ga ada rasanya, laukpun juga sama hambar. pdhl pake katering. mlh jd kesempatan pd korup. makanan kek ga layak",2025-05-01 00:00:00+00:00,x,negatif
Ya kalau negara lg banyak pengangguran jangan banyak anak. Bangkrut negara buat biaya MBG,2025-05-01 00:00:00+00:00,x,negatif
"Mana ada yg gak dibayar , semua udah clear pembayarannya , namanya program baru pasti ada saja kekurangannya yg penting BGN mau evaluasi dan memperbaiki menjadi semakin baik klu tdk sekarang dimulai mau kapan lagi ? Lanjutkan MBG dengan sistim semakin baik itu yg penting",2025-05-01 00:00:00+00:00,x,positif
"MBG bukan sekadar program bantuan, tapi roda ekonomi rakyat yang terus berputar. Indonesia tak gelap, justru makin terang karena kerja bersama.",2025-05-01 00:00:00+00:00,x,positif
"pernah wawancara bombastis di , dia bilang, setiap dapur ada quality controlnya. Cuman berharap dia malu, dan jadi corong ditundanya MBG",2025-05-01 00:00:00+00:00,x,negatif
"Setuju Bilangin si sarah penjahit tuh, pendengung MBG",2025-05-01 00:00:00+00:00,x,negatif
Apa kaga baca/liat ada bbrpa berita keracunan & gak dibayar itu MBG?,2025-05-01 00:00:00+00:00,x,negatif
"Pada acara Diskusi Pelaksanaan MBG bersama Direktur Sistem Pemenuhan Gizi Nasional BGN di Ruang Bajakah 1. . Rapat dihadiri oleh ibu Staf Ahli, Ass, kadis KopUKM, kadisdik, kadis TPHP dan karo Hukum.",2025-05-01 00:00:00+00:00,x,netral
"Hai , sejak MBG diluncurkan Januari 2025, setidaknya ada 6 kasus keracunan makanan yang dilaporkan. Total korban diperkirakan lebih dari 220 siswa, dengan rincian: 1. Sukoharjo, Januari: 40 siswa 2. Nusa Tenggara Timur, Februari: minimal 10 siswa 3. Cianjur, April: lebih dari 170 siswa Jumlah sebenarnya mungkin lebih tinggi karena laporan menyebut ""ratusan dirawat"". Program ini sedang dievaluasi untuk meningkatkan standar keamanan pangan.",2025-05-01 00:00:00+00:00,x,netral
"Dgn rentetan kasus yg muncul, maka 1 hal yg saya khawatirkan adalah : makin hari orang mulai menormalisasi keracunan MBG",2025-05-01 00:00:00+00:00,x,negatif
"astaghfirullah, muncul terus berita keracunan gara gara mbg",2025-05-01 00:00:00+00:00,x,negatif
Gk ush di gubris Masalah mbg yg blm dibayar saja dia gak tau,2025-05-01 00:00:00+00:00,x,negatif
"Keracunan makanan MBG sdh sering terjadi, kira² menurut logika dan akal sehat, apa iya krn penggunaan bahan makanan yg kadaluarsa nya ? Atau ada hal lain ?",2025-05-01 00:00:00+00:00,x,negatif
"Terjadi dan terjadi, kejadian beda tempat bukan sekali dua kali ini, sepertinya memang harus di stop dulu untuk open tender MBG , makin rancu semakin kesini gak jelas",2025-05-01 00:00:00+00:00,x,negatif
"Negeri el-preman, presidennya MBG",2025-05-01 00:00:00+00:00,x,negatif
"Soal MBG ini terus terang diberhentikan aja kalau proses pelaksanaannya malah buat ladang korupsi baru, dan sulit jadi object audit, karna makanannya ga bisa dilacak",2025-05-01 00:00:00+00:00,x,negatif
kita sama sama loncat dari tebing atau menghanyutkan diri di laut dan akhirnya pragib kebingungan ngasih mbg ke siapa terus dimakan sendiri terus mereka keracunan dan mati terus kita tuntut mereka di hadapan Allah terus mereka masuk neraka dan kita ngeliatin mereka dari surga yey,2025-05-01 00:00:00+00:00,x,negatif
Halah kebanyakan bacot ndut. Anak kecil aja lo biarin keracunan MBG,2025-05-01 00:00:00+00:00,x,negatif
"KASUS KERACUNAN MBG TERUS TERJADI Siswa di Tasikmalaya Keracunan MBG, Orangtua Diminta Tak Ramaikan Kasusnya Sebanyak 16 pelajar dari SD dan SMP di Kec.Rajapolah, Kab. Tasikmalaya, Jawa Barat, diduga mengalami keracunan setelah menyantap MBG (30/4/2025).",2025-05-01 00:00:00+00:00,x,negatif
Yailah jam segini banget debat sama mamake soal ikn dan mbg Tau sih temennya mostly si emoy voters bahkan ikut jadi timses kampanye (?) Tapi gak nyangka doi bakalan nonton konten dari pihak sana dan taunya everything still okay,2025-05-01 00:00:00+00:00,x,netral
"Disaat daerah lain MBG nya mulai bermasalah, di daerahku belum ada MBG sama sekali.",2025-05-01 00:00:00+00:00,x,netral
"Kalian ini kocak berantem hal lain tapi bawa2 MBG pada gak waras semua , Lanjutkan MBG biar kalian berdua kebagian woyy",2025-05-01 00:00:00+00:00,x,positif
"Apapun masalah nya kok yg kena MBG ya , dulu presiden sebelmumnya bangun infrastruktur teriak2 gak makan aspal sekarang di kasih MBG salah juga , Lanjutkan MBG karena ini kan janji kampaye dan pak prab terpilih jadi wajar mengeksekusi MBG ini dong",2025-05-01 00:00:00+00:00,x,positif
"Dulu masif pembangunan inftastruktur teriak2 gak makan aspal sekarang ada MBG juga teriak2 juga serba salah emang jadi pemenang pilpres , Lanjutkan MBG biar ada bahan nyiyir selama 5 th",2025-05-01 00:00:00+00:00,x,positif
"Memank patut di apresiasi wlopun bare minimum, dapurny mengalahkan dapur ci mehong OQWKKWAKAKQK. Tapi, ya gak perlu kita tutup mata bahwa mbg ini prosesny sgt amat awikwok melihat banyak yg keracunan",2025-05-01 00:00:00+00:00,x,netral
Tujuan MBG sebenarnya adalah depopulasi,2025-05-01 00:00:00+00:00,x,negatif
Dandim 1603/Sikka Sambut Kunjungan Deputi Bidang Pemantauan dan Pengawasan MBG Di wilayah Sikka. TNIPRIMA TNIADPrima TNIADbekerjadenganhati TNIADDihatiRakyat TNIADBerjuangBersamaRakyat PrajaRaksakaPeduliRakyat PangdamUdayana,2025-05-01 00:00:00+00:00,x,netral
"Penyakit apa saja yg menular melalui makanan? BANYAK 1. Infeksi virus: hepatitis A, dll 2. Infeksi bakteri: tifoid, cholera, keracunan makanan akut, dll Gejala: sakit perut, mual-muntah, mencret, demam, sakit kepala. Mata kuning (jika hepatitis A) Jika dikelola asal2an, MBG menjadi malapetaka bagi yg memakannya. Siapa yg menanggung biaya RS? Apakah sekolah? BPJS? Orangtua? Siapapun yg membiayai, tetap saja merugikan bagi korban keracunan makanan",2025-05-01 00:00:00+00:00,x,negatif
"KENAPA DEK Kalo clue mbg mah ga jauh-jauh dari: korupsi, dosa, beracun, igd ?",2025-05-01 00:00:00+00:00,x,negatif
"Kejadian lagi? Dah mulai bosan nih, mention penjelasan ki, penjelasan , jgn diem aje lu menikmati gaji.",2025-05-01 00:00:00+00:00,x,negatif
"Udahlah, meskipun ini bukan salah pemerintah sepenuhnya. Tapi dananya untuk mbg sangat tidak logis.",2025-05-01 00:00:00+00:00,x,negatif
"lha petinggi danantara aja mantan napi korup , Kalau niat khan tinggal disahkan DPR 80% KIM plus trus nunggu mambual apalagi UU TNI aja bisa cepet , noh MBG jadi bancakan bisa jawab gak lu ???",2025-05-01 00:00:00+00:00,x,negatif
MBG sets a standard,2025-05-01 00:00:00+00:00,x,positif
MBG AJA LADANG GARONG PAKAI OMON OMON,2025-05-01 00:00:00+00:00,x,negatif
"Dari petani lokal, pemasok bahan pangan, juru masak di dapur umum, hingga tenaga distribusi. MBG bukan sekadar program bantuan, tapi roda ekonomi rakyat yang terus berputar. MakanBergiziGratis DukungMBG MBGGerakkanEkonomi",2025-05-01 00:00:00+00:00,x,positif
"Coba deh itu pembuat kebijakan dan yg ngakalin ide MBG ikutan makan apa yg anak² ini makan, biar ngerasain jg",2025-05-01 00:00:00+00:00,x,negatif
coba itu orang prabowo bayarin katering2 yg mandeg krna orang katering yg masak harus mendahulukan uangnya krna uang utk katering mbg ga turun2,2025-05-01 00:00:00+00:00,x,negatif
Suruh pak presiden makan MBG aja katanya siap mati untuk rakyat,2025-05-01 00:00:00+00:00,x,negatif
"Dari petani lokal, pemasok bahan pangan, juru masak di dapur umum, hingga tenaga distribusi. MBG bukan sekadar program bantuan, tapi roda ekonomi rakyat yang terus berputar. Indonesia tak gelap, justru makin terang karena kerja bersama. MakanBergiziGratis DukungMBG",2025-05-01 00:00:00+00:00,x,positif
