text,date,source
Gimana mau pakai logika kalau doktrin agama lebih kuat. Makanya uang negara tuh harusnya diatur untuk membuat program yang bisa menjangkau masyarakat yang gak mampu. Bukannya dipake makan siang gratis dan korupsi. Kocakkkkkkkk,2025-05-01 00:00:00+00:00,x
Gak usah jauh2 kak. Waktu kampanye MAKAN SIANG GRATIS mostly pemilihnya gak ada yg kritis ttg hal itu. Pdhal kalau mereka pakai nalar program itu rawan dikorups & lagi program tsb gak nyentuh akar masalah sama sekali,2025-05-01 00:00:00+00:00,x
"Untuk terlihat keren dan bijaksana, Wapres Gibran bisa lakukan beberapa langkah. Pertama, perluas program makan siang gratis untuk anak sekolah secara nasional, tingkatkan gizi dan pendidikan. Kedua, pimpin strategi kesiapsiagaan bencana dengan sistem peringatan dini dan pelatihan masyarakat, tunjukkan kepemimpinan. Ketiga, gunakan saluran publik seperti Telegram untuk berbagi pembaruan dan dengar masukan publik, perkuat transparansi. Keempat, luncurkan program pemberdayaan pemuda, seperti pelatihan wirausaha, untuk terhubung dengan generasi muda. Terakhir, dorong inisiatif hijau seperti reboisasi atau energi terbarukan untuk visi jangka panjang.",2025-05-01 00:00:00+00:00,x
ah masa bodo dengan permasalahan MBG yg penting duit APBN cair dan bisa berpesta anggaran bagi kaum miskin makanan bisa di cari tapi biaya pendidikan lebih mahal dari pada makan siang gratis ok gas ok gas,2025-05-01 00:00:00+00:00,x
"Dia kerja apa? Bisanya ngomong bonus demografi, makan siang gratis yg tdk gratis dan hilirisasi. Itu saja di ulang2",2025-05-01 00:00:00+00:00,x
Ini mikirnya kaya mikir mbg aja biar semua anak di indo bisa makan siang gratis,2025-05-01 00:00:00+00:00,x
"Jadi merenung, makan siang gratis di sekolah di Jepang itu berapa persen yang keracunan. Jepang kan juga negara kepulauan seperti Indonesia.",2025-05-01 00:00:00+00:00,x
klo program makan gratis ini berenti berati wowo n dontolnya itu juga lengser,2025-05-01 00:00:00+00:00,x
"Dengan support investasi, semoga program makan gratis makin sustain",2025-05-01 00:00:00+00:00,x
Keterlibatan Jepang jadi penggerak utama biar program makan gratis makin berkembang,2025-05-01 00:00:00+00:00,x
"Dukungan Jepang buat program makan gratis, bener-bener bikin optimis sama perkembangan pangan di sini",2025-05-01 00:00:00+00:00,x
"Kolaborasi Indonesia-Jepang di sektor pangan bakal bikin pasokan makin aman dan program makan gratis makin sukses, yakin masa depan cerah",2025-05-01 00:00:00+00:00,x
"Dalam pidato Presiden Prabowo Subianto pada Hari Buruh 1 Mei 2025, ""mereka"" yang disebut likely merujuk pada lawan politik, kritikus kebijakan seperti program makan gratis, dan aktivis hak asasi manusia. Kelompok ini khawatir dengan latar belakang militer Prabowo dan potensi dampaknya pada demokrasi, terlihat dari protes dan kritik media. Meski tidak disebut secara eksplisit, konteks politik dan laporan berita mendukung interpretasi ini.",2025-05-01 00:00:00+00:00,x
"Optimis program makan gratis makin luas dengan support Jepang, semoga makin banyak yang terbantu",2025-05-01 00:00:00+00:00,x
"ga sengaja dnger ibu² di warung katanya ""iyah makan siang gratis itu punya anaknya jokowi"" tone deaf bngt dikampung aing bener²",2025-05-01 00:00:00+00:00,x
"Pemerentah bikin program makan gratis saja banyak yg keracunan sampe KLB, nah ini mau bikin obat rakyat yg mana perusahaan farmasi bisa bertahun2 risetnya sebelum dijual. It's like they intentionally plan to kill people.",2025-05-01 00:00:00+00:00,x
YA NAMANYA MAKAN SIANG GRATIS BUKAN MAKAN SIANG BERGIZI,2025-05-01 00:00:00+00:00,x
Ambil budget makan siang gratis aja tuh,2025-05-01 00:00:00+00:00,x
dalam hati kucing woy gendut mana makan siang gratis yang kau janji kan itu ( meminta kepada bobby kucing wowo),2025-05-01 00:00:00+00:00,x
YANG JELAS ADA MAKAN SIANG GRATIS Ayo belajar copywriting aktivisme digital bersama _*Dendy Raditya Atmosuwito*_ dengan mengisi link pendaftaran ini: Kalo ada pertanyaan jangan sungkan chat ke nomor ini ya +6282137405010 (Wira),2025-05-01 00:00:00+00:00,x
"Kita semua gak butuh makan siang gratis pak, cuma butuh pendidikan gratis agar sdm tidak rendah.",2025-05-01 00:00:00+00:00,x
"Sama kyk wowo wiwi fufufafa, memperbaiki gizi solusinya makan siang gratis",2025-05-01 00:00:00+00:00,x
Program makan siang gratis yang dicanangkan Presiden Prabowo secara tidak langsung meringankan beban ekonomi keluarga buruh sehingga mereka memberikan dukungan penuh,2025-05-01 00:00:00+00:00,x
Semua selesai dengan Makan siang gratis,2025-05-01 00:00:00+00:00,x
apsi monyet ga nyambung bgt hinaan lu lu kasih si miskin ini makan siang gratis gih biar ga tolol,2025-05-01 00:00:00+00:00,x
"Ratusan anak² SMP Negeri 35 Bandung, keracunan setelah menyantap hidangan makan siang gratis. Para siswa yang keracunan mengalami diare, nyeri perut, muntah, pusing, demam. Rp 10 ribu kok minta enak.",2025-05-01 00:00:00+00:00,x
"Dapat Makan Siang Gratis. Jawaban candaan saya, setiap kali ditanya dapat apa dari RUPS dan Public Expose? Dulu follower akun ini, cuma teman dan kenalan. Masih 2-3ribu, sekarang lebih banyak follower. Makin besar tanggung jawabnya. Perlu lebih berhati-hati.",2025-05-01 00:00:00+00:00,x
"Weee monokotil, kami gak perlu presiden suicidal yaw kami perlu seseorang yang bisa beresin ni ihsg, lapangan kerja, umr buruh yang kecil ama makan siang gratis lu yang beracun. I know you lost one of your balls but pls dont kys remember your buna teddy he's waiting for u at home",2025-05-01 00:00:00+00:00,x
Tololnya dipiari terus maklumin aja hamba makan siang gratis,2025-05-01 00:00:00+00:00,x
Tentu saja makan siang gratis solusinya,2025-05-01 00:00:00+00:00,x
ni MBG makan siang gratis apa mayi bersama gratis si ?,2025-05-01 00:00:00+00:00,x
"Contoh real nih Kan crita nya pemerintah berbaik hati ngasih makan siang gratis anak2 Dan kenyataan di lapangan, ibu2 nya nge dumel, ngapain ngasih makan siang kaya gini, mendingan mentahnya aja, anak2 mah kasih cilok jg beres Mental dikasih hati mo jantung dong",2025-05-01 00:00:00+00:00,x
Program MBG mantap MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x
Gue makan nasi kotak di tv aman aja ah. Ribet bener mbg,2025-05-01 00:00:00+00:00,x
"Selain Berfokus pada Nutrisi, MBG juga Membuka Berbagai Lapangan Pekerjaan MakanBergiziGratis DukungMBG MBGGerakkanEkonomi",2025-05-01 00:00:00+00:00,x
Pemenuhan gizi pada anak-anak Indonesia telah berlangsung dengan sangat baik melalui hadirnya program Makan Bergizi Gratis. Makan Bergizi Gratis Sebagai Upaya Pemenuhan Gizi Anak MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x
"Dukung program makan bergizi gratis, bersama kita hadirkan senyum di wajah anak-anak Indonesia melalui sepiring makan bergizi tiap hari. MakanBergiziGratis DukungMBG PemerataanGizi",2025-05-01 00:00:00+00:00,x
"Dukung makan bergizi gratis adalah hak bukan kemewahan, kita pastikan setiap anak Indonesia tumbuh sehat dan cerdas. MakanBergiziGratis DukungMBG PemerataanGizi",2025-05-01 00:00:00+00:00,x
Dukung Makan Bergizi Gratis MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x
"Dukung Program Makan Bergizi Gratis Kapolres Kunjungi Satuan Pelayanan Pemenuhan Gizi (SPPG) di Kalangan, Ngunut & Beji, Boyolangu. polrestulungagung pidpolsekngunut tulungagung sppg",2025-05-01 00:00:00+00:00,x
Makan Bergizi Gratis Meningkatkan Kualitas Gizi Anak Bangsa,2025-05-01 00:00:00+00:00,x
"Pemenuhan gizi pada anak-anak Indonesia berlangsung dengan baik melalui hadirnya program Makan Bergizi Gratis, telah berhasil memastikan seluruh anak Indonesia memperoleh makanan bergizi demi menyongsong Indonesia Emas 2045. MakanBergiziGratis DukungMBG PemerataanGizi",2025-05-01 00:00:00+00:00,x
"Pemerintah Kabupaten Cianjur, Jawa Barat, menetapkan Kejadian Luar Biasa atau KLB karena 176 warga termasuk 78 siswa keracunan setelah menyantap Makan Bergizi Gratis (MBG) hingga sebagian besar mendapat perawatan di rumah sakit.",2025-05-01 00:00:00+00:00,x
"Setiap suapan bergizi adalah langkah menuju masa depan yang lebih baik. Program Makan Bergizi Gratis bukan hanya tentang makanan, tapi tentang harapan, kesehatan, dan masa depan generasi bangsa. Ayo terus dukung agar anak-anak Indonesia tumbuh kuat dan cerdas!",2025-05-01 00:00:00+00:00,x
"Program Makan Bergizi Gratis adalah langkah nyata menuju masa depan Indonesia yang lebih cerah. Dengan menyediakan makanan bergizi untuk anak-anak setiap hari, kita sedang membangun generasi yang sehat, cerdas, dan siap membawa perubahan.",2025-05-01 00:00:00+00:00,x
"Nunjukin ke penyidik kemarin buat dicheck, yang penting banyak2 makan bergizi dan enak si Tifa dkk. Karena bakalan butuh banyak energi dan waktu, buat jalani persidangan.",2025-05-01 00:00:00+00:00,x
Ratusan Siswa SMP Bandung Keracunan Usai Santap Makan Bergizi Gratis,2025-05-01 00:00:00+00:00,x
Makan Bergizi Gratis Sebagai Upaya Pemenuhan Gizi Anak. MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x
Pemenuhan gizi pada anak-anak Indonesia telah berlangsung dengan sangat baik melalui hadirnya program Makan Bergizi Gratis. MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x
"Dari anak Indonesia mulai makan bergizi sampai sekolah rakyat beliau pikirkan Dari petani, nelayan mulai dr jeratan hutang, pupuk sampai pembelian hasil panen juga beliau pikirkan Dari guru, ASN dan pegawai beliau pikirkan kesejahteraannya Dari ojol beliau memikirkan hal dan kemanusiaan sebagai pekerja jasa Sampai buruh yang dari tahun Ketahun selalu menyuarakan aspirasi utk kesejahteraan beliau selalu mendampingi dan kali ini sejarah mencatatkan beliau presiden yang benar2 hadir utk kepentingan rakyat Meskipun belum maksimal hasil yang dirasakan tapi semua bisa melihat ketulusan dan niat sungguh2 dari beliau utk bangsa ini Presiden",2025-05-01 00:00:00+00:00,x
Makan Bergizi Gratis Tingkatkan Kualitas Gizi SDM Papua,2025-05-01 00:00:00+00:00,x
"Pemerintah Sudah Gelontorkan Rp2,3 Triliun dari APBN untuk Pelaksanaan MBG, Kemenkeu Ungkap 3,26 Juta Orang Menikmati Makan Bergizi Gratis",2025-05-01 00:00:00+00:00,x
Makan Bergizi Gratis Sebagai Upaya Pemenuhan Gizi Anak MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x
"Realisasi Anggaran Program Makan Bergizi Gratis Capai Rp2,3 Triliun, Ini Daftar Penerimanya",2025-05-01 00:00:00+00:00,x
Program Makan Bergizi Gratis hadir buat pastiin semua anak Indonesia tumbuh kuat dan cerdas! MakanBergiziGratis DukungMBG,2025-05-01 00:00:00+00:00,x
"Anggota UKM Hebat kami di Malang , sudah 2 tahun ini melayani Makan bergizi SD Islam di Malang, harga 10, lauk pauk bagus plus buah Apalagi kalo budget 15 ribu Di sinilah pihak catering harus bisa tahu cara kulak bahan bagus harga murah Ini ada ilmunya, bro Tidak asal2an",2025-05-01 00:00:00+00:00,x
Makan Bergizi Gratis Cukupi Gizi Pelajar untuk Tambah Semangat Belajar mbg makanbergizigratis papuabarat,2025-05-01 00:00:00+00:00,x
Dukung Makan Bergizi Gratis untuk Tingkatkan Kualitas Gizi Anak Indonesia MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x
"Setiap anak berhak untuk tumbuh sehat dan cerdas. Melalui sepiring makan bergizi setiap hari, kita bisa hadirkan senyum dan harapan di wajah anak-anak Indonesia. Ini bukan sekadar soal makanan-ini adalah investasi nyata untuk mencetak Generasi Emas 2045.",2025-05-01 00:00:00+00:00,x
"Aduh jujur setuju bangett. Banyak bgt penerima bansos dampingan gue anaknya banyak. Mohon maaf mereka kalo ga dibikin aturan gini tuh gaakan berenti punya anak wlpn hidup pas pasan. Kasian abis itu anaknya mau sekolah aja susah. Gausah jauh2 sekolah deh, makan bergizi susah",2025-05-01 00:00:00+00:00,x
"Realisasi anggaran MBG April 2025 mencapai Rp2,3T (3,24% dari target Rp71T). Pemerintah menargetkan alokasi Rp4-6T/bln hingga Agustus untuk percepatan penyerapan dan meningkatkan jangkauan penerima.",2025-05-01 00:00:00+00:00,x
"Siaran Pers Itwasum Polri Kunjungan Asian Development Bank, antara Rasa, Gizi dan Keamanan Makanan di SPPG Polri",2025-05-01 00:00:00+00:00,x
Petugas SPPG Temanggung Dibekali Keterampilan Atasi Kebakaran JatengGayeng,2025-05-01 00:00:00+00:00,x
*SIARAN PERS ITWASUM* Rockefeller Foundation-Asian Development Bank Kunjungi SPPG Polri di Pejaten Perwakilan organisasi nirlaba Rockefeller Foundation dan Asian Development Bank mengunjungi dapur Sa,2025-05-01 00:00:00+00:00,x
Emg lo sppg? Kualifikasi lo apaan,2025-05-01 00:00:00+00:00,x
Sudah dibayar BGN per piring MBG utk mitra Rp. 2.000. Sebagai jasa SPPG Satuan Pelayanan Pemenuhan Gizi.,2025-05-01 00:00:00+00:00,x
"*Siaran Pers Itwasum Polri* *Kunjungan Asian Development Bank, antara Rasa, Gizi dan Keamanan Makanan di SPPG Polri*",2025-05-01 00:00:00+00:00,x
PID SPN POLDA MALUT KA SPN Polda Malut mendampingi Karo Log Polda Malut dalam meninjau perkembangan dapur SPPG SPN Polda Malut,2025-05-01 00:00:00+00:00,x
"Berarti nakin nambah anggaran MBG, akan makin sering kejadian siswa keracunan, makin banyak jatuh korban, shg makin terbiasa masyarakat dgn kabar tsb. Makin terbiasa, makin dianggap lumrah.",2025-05-01 00:00:00+00:00,x
Wakil Menteri Keuangan Suahasil menyampaikan anggaran MBG yg awalnya Rp 71 triliun naik jadi Rp 171 triliun makin dikritik makin tancap gas,2025-05-01 00:00:00+00:00,x
"Semoga orang yg ditunjuk sebagai pengawas atau mitra mbg bener2 tepat,lanjutkan mbg",2025-05-01 00:00:00+00:00,x
BGN Buka Peluang Jadi Mitra MBG untuk Tingkatkan Ekonomi Masyarakat MayDay Selamat Hari Buruh Libur nonton youtube Monas,2025-05-01 00:00:00+00:00,x
padahal budget mbg baru dinaikkan presiden,2025-05-01 00:00:00+00:00,x
BGN Buka Peluang Jadi Mitra MBG untuk Tingkatkan Ekonomi Masyarakat,2025-05-01 00:00:00+00:00,x
MILITER DI MANA MANA : Tambah 100 Batalyon Pembangunan TNI Produksi Obat TNI dan MBG TNI dan Infrastruktur TNI dan pertanian,2025-05-01 00:00:00+00:00,x
*TNI dan MBG* *TNI dan Infrastruktur* *TNI dan pertanian*,2025-05-01 00:00:00+00:00,x
Rockefeller Foundation-Asian Development Bank Kunjungi SPPG Polri di Pejaten Perwakilan organisasi nirlaba Rockefeller Foundation dan Asian Development Bank mengunjungi dapur Satuan Pelayanan Pemenuh,2025-05-01 00:00:00+00:00,x
PLN Pasok Listrik di 6 Titik Dapur MBG Tanjung Balai Karimun Untuk Sukseskan Program Makan Bergizi Gratis,2025-05-01 00:00:00+00:00,x
*SIARAN PERS ITWASUM* Rockefeller Foundation-Asian Development Bank Kunjungi SPPG Polri di Pejaten Perwakilan organisasi nirlaba Rockefeller Foundation dan Asian Development Bank mengunjungi dapur S,2025-05-01 00:00:00+00:00,x
"8. Peningkatan investasi (PMDN & PMA) 9. Program perlindungan buruh: SPPG, satgas PHK, bebas PPh gaji di bawah 10 juta 10. Kebijakan pemerintah yang berpihak pada buruh KerjaBersamaMajuBersama KitaRayakanHariBuruh",2025-05-01 00:00:00+00:00,x
Pemenuhan gizi pd anak-anak Indonesia telah berlangsung dgn sangat baik melalui hadirnya program Makan Bergizi Gratis. Program tsb tlh berhasil memastikan seluruh anak Indonesia memperoleh makanan bergizi demi menyongsong Indonesia Emas 2045. MakanBergiziGratis DukungMBG,2025-05-01 00:00:00+00:00,x
"Ngomong gampang Yg ente sebut itu butuh proses lama dan bertahun, lalu anak yg hasil berkembangbiak mau dikasih makan bergizi apa selama proses itu? Lalu pendidikan mereka bagaimana? Lalu kesehatan mereka? Kalian komen itu mikir ga sih?",2025-05-01 00:00:00+00:00,x
"Dukungan kedokteran kepolisian biddokkes polda bali berupa food safety jenis makanan dan minuman yang akan disajikan dalam kunjungan percobaan progam makan bergizi gratis (MBG) di gedung pelayanan pemenuhan gizi hari Rabu, 30 april 2025",2025-05-01 00:00:00+00:00,x
"Kemampuan Gibran sebagai Wapres, seperti menjalankan program makan bergizi gratis dan komunikasi langsung dengan publik, bisa dilakukan orang lain dengan sumber daya serupa. Namun, gaya kepemimpinan yang karismatik, dukungan politik, dan warisan keluarga sebagai anak Jokowi membuat performanya sulit ditiru sepenuhnya. Keberhasilannya adalah kombinasi posisi, kualitas pribadi, dan konteks politik. Meski begitu, ada kontroversi soal nepotisme yang menambah kompleksitas. 1. Posisi Wapres memberi akses untuk kebijakan besar. 2. Gaya pribadi Gibran menarik, tapi tidak semua orang memilikinya. 3. Dukungan politik dan keluarga sulit direplikasi.",2025-05-01 00:00:00+00:00,x
"Dibolehin beranak ataupun nggak, kalo sebab-sebab kemiskinannya ga dibenerin mah ga bakal ada bedanya. Coba punya anak bodoh karena main hp terus, trus hp-nya diambil trus langsung jadi pintar gitu? Tetep harus disekolahin yg bener, kasih makan bergizi, dll.",2025-05-01 00:00:00+00:00,x
Dukung Program makan bergizi gratis! MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x
"Kinerja Wakil Presiden Gibran Rakabuming Raka yang memuaskan rakyat meliputi beberapa inisiatif utama. Pertama, program Makan Bergizi Gratis untuk anak sekolah di 190 kabupaten mendukung gizi dan pendidikan. Kedua, pembatalan kenaikan PPN meringankan beban masyarakat. Selain itu, Gibran aktif terjun ke lokasi bencana dan membuka komunikasi langsung via YouTube, meski beberapa konten kurang substansial. Gaya kepemimpinan yang dekat dengan rakyat dan dukungan terhadap kebijakan pro-rakyat di bawah pemerintahan Prabowo-Gibran, yang mencatat kepuasan 80,9% pada awal 2025, turut memperkuat persepsi positif ini.",2025-05-01 00:00:00+00:00,x
"*Siaran Pers Itwasum Polri* *Kunjungan Asian Development Bank, antara Rasa, Gizi dan Keamanan Makanan di SPPG Polri* Satuan Pelayanan Pemenuhan Gizi (SPPG) untuk Makan Bergizi Gratis (MBG) di Pejaten, Jakarta Selatan (Jaksel) didatangi tim dari organisasi nirlaba The Rockefelle",2025-05-01 00:00:00+00:00,x
7 ribu sekali makan bergizi di warteg mana ya?,2025-05-01 00:00:00+00:00,x
"Banyak yang akan rugi kalau program ini dihentikan, karena program ini sangat banyak membantu masyarakat, dari anak anak, peternak, petani, dan ibu ibu rumah tangga yang berkerja sebagai SPPG program ini Lanjutkan MBG",2025-05-01 00:00:00+00:00,x
"Kunjungan Asian Development Bank, antara Rasa, Gizi dan Keamanan Makanan di SPPG Polri",2025-05-01 00:00:00+00:00,x
UDEHH KATA GW JG STOP AJA INI MBG. bergizi kagak keracunan iya,2025-05-01 00:00:00+00:00,x
Program makan bergizi gratis kok siswanya malah keracunan ?,2025-05-01 00:00:00+00:00,x
"7/ Fakta menarik! Motilitas sperma bisa ditingkatkan dengan gaya hidup sehat: makan bergizi, olahraga, dan hindari stres. Acara ini juga ngingetin kita: sperma yang sehat = peluang punya anak yang sehat!",2025-05-01 00:00:00+00:00,x
Berharap gausa ada mbg di sekolahku takut muridku kenapa2,2025-05-01 00:00:00+00:00,x
"mbg, g nya guna?",2025-05-01 00:00:00+00:00,x
AH BARU RATUSAN. SANTAI AJA PALING JUGA BARU 0 KOMA SEKIAN PERSEN KAN HIDUP MBG!,2025-05-01 00:00:00+00:00,x
mbg mana bisa gitu,2025-05-01 00:00:00+00:00,x
"Makin Amburadul, Pakar Sarankan Prabowo Setop dan Evaluasi Menyeluruh MBG",2025-05-01 00:00:00+00:00,x
"TIGA JURUS PRABOWO"" hanya omon-omon, MBG juga omon-omon cuma umpan suara duitnya dari mana lalu logistiknya bagaimana, hilirisasi? Impian lama yang jauh dari mata, penuh masalah tenaga kerja dan lingkungan Mau gabung BRICS ga langsung turunin tarif dari AS,cuma janji kosong!",2025-05-01 00:00:00+00:00,x
sebelas duabelas sama catering mbg,2025-05-01 00:00:00+00:00,x
"Dari petani lokal, pemasok bahan pangan, juru masak di dapur umum, hingga tenaga distribusi. MBG bukan sekadar program bantuan, tapi roda ekonomi rakyat yang terus berputar. Indonesia tak gelap, justru makin terang karena kerja bersama. MBGGerakkanEkonomi PenuhiGiziIndonesia",2025-05-01 00:00:00+00:00,x
"Dengan program makan bergizi gratis, anak-anak tak lagi belajar dalam keadaan lapar. Mereka lebih siap menyerap pelajaran dan tumbuh jadi generasi emas Indonesia.",2025-05-01 00:00:00+00:00,x
Makan bergizi dan latihan squad,2025-05-01 00:00:00+00:00,x
Program makan bergizi gratis bisa jadi milestone penting buat kesejahteraan nasional,2025-05-01 00:00:00+00:00,x
"Program Makan Bergizi Gratis bikin anak-anak Indonesia makin sehat & kuat! Gizi merata, masa depan cerah menuju Indonesia Emas 2045. MakanBergiziGratis DukungMBG PemerataanGizi",2025-05-01 00:00:00+00:00,x
"Pembangunan sumber daya manusia (SDM) unggul merupakan kunci bagi kemajuan suatu bangsa, Program makan bergizi gratis sebagai prioritas utama pemerintah dlam mewujudkan Indonesia Emas 2045. Lanjutkan MBG MBGMembangunSDMUnggul . Monas nonton youtube Selamat Hari Buruh Alwi",2025-05-01 00:00:00+00:00,x
Presiden Prabowo Subianto telah mengalokasikan anggaran sebesar Rp 9 triliun untuk Provinsi Nusa Tenggara Timur (NTT) dalam Program Makan Bergizi Gratis. Program ini bertujuan untuk meningkatkan gizi dan kesehatan masyarakat NTT.,2025-05-01 00:00:00+00:00,x
Besok2 presiden wapres menteri2nye di test mkn MBG deh,2025-05-01 00:00:00+00:00,x
"Segeralah sadar Pres , jgn terlalu percaya anak buah. Bpk harus paksa sistem yg transparan di MBG. Agar masyarakat ikut mengawasi. Kasus ini berulang, masyarakat tdk tahu dapur yg mana, layanan yg mana yg bertanggungjawab. Nanti org2 yg berpesta, bpk yg kena getahnya.",2025-05-01 00:00:00+00:00,x
keracunan lagi?,2025-05-01 00:00:00+00:00,x
Kehadiran MBG Menjadi Upaya Strategis Pemerintah Dalam Mendorong Pemenuhan Gizi Anak Bangsa Dalam Menyambut Indonesia emas. MakanBergiziGratis DukungMBG MBGGerakkanEkonomi,2025-05-01 00:00:00+00:00,x
Mereka Lagi Akting didepan Publik untuk menyakinkan Masyarakat bahwa Ekonomi Meningkat akibat MBG Presiden boleh salah tapi Tidak Boleh Berbohong kepada Rakyatnya,2025-05-01 00:00:00+00:00,x
"Untung gua udh lulus jd ga sempet dikasih mbg mbg itu, kaga ngotak anjir tu org (tdk ad org yg dimaksud)",2025-05-01 00:00:00+00:00,x
"Liat aja ges, bulan ini jatim ada yang mau launch si MBG. Orang catering masak 24 jam full (3 shift) dan ya 3000 porsi dimasak dari tengah malem. Kalau nanti muncul berita keracunan di Jatim, ya ituu yaa",2025-05-01 00:00:00+00:00,x
"MBG ini pendidikan buat anak2 bahwa contoh terburuk itu adalah presiden, kroninya, dan buzzernya. Expect yg mundur CPNS jauh lebih banyak lagi tahun2 depan.",2025-05-01 00:00:00+00:00,x
MBG klo Prabowo yg dsuruh jawab,2025-05-01 00:00:00+00:00,x
"Ah moso sih bapak gak tipa tipu? Proyek MBG yg ternyata jd dugaan ""bancakan"" Dr APBN 15rb/porsi tp 2rb dipotong tuk yayasan2 perantara milik kroni/keluarga PS & kelompok2 relawan 02 Danantara yg isinya juga ada orang titipan Kabinet yg isi ngap sesak olh kroni,oligarki & relawan",2025-05-01 00:00:00+00:00,x
sir nanang keracunan mbg euy duh,2025-05-01 00:00:00+00:00,x
"Kronologi diduga keracunan MBG ratusan siswa SMP 35 Bandung, makaroni dan sayur diduga basi. Masih terus lanjut? evaluasi total baru lanjut, jangan lagi ada korban karena ego politik",2025-05-01 00:00:00+00:00,x
"Omon² mau niru anies itu, kan dulu pak anies juga pny program makan siang gitu pas jadi gub tapi tanpa paksaan mau jalanin monggo enggak juga dan targetnya yg makan siang utk anak yg bener² gak mampu, tpi utk mbg siang ini dibesar² kan jadi prognas oleh prabsky&sangat mjdi beban",2025-05-01 00:00:00+00:00,x
Nanti ada buzzer lagi lho. MBG,2025-05-01 00:00:00+00:00,x
Pendapat gw soal mbg,2025-05-01 00:00:00+00:00,x
"Lagi-Lagi Pelajar Diduga Keracunan MBG di Tasikmalaya, Riska: Mungkin dari Sayur Labu Soalnya Sudah Basi",2025-05-01 00:00:00+00:00,x
"MBG itu bukan cuma soal anak-anak kenyang, tapi juga bikin banyak orang punya kerjaan. Dari petani sampai tukang masak, semua ikut gerak. MakanBergiziGratis MBGGerakkanEkonomi",2025-05-01 00:00:00+00:00,x
"Jaman sekarang 7rb makan dapat apaan, MBG aja di patok 10 rb menunya udah mengkhawatirkan",2025-05-01 00:00:00+00:00,x
"Adanya program makan bergizi gratis pemerintah ingin memperkuat pembangunan sumber daya manusia (SDM), serta mendukung pertumbuh anak mengatasi stunting, guna mewujudkan generasi yang kuat dan cerdas. Lanjutkan MBG MBGMembangunSDMUnggul . Youtube Selamat Hari Buruh Alwi",2025-05-01 00:00:00+00:00,x
Indonesia sehat mulai dari piring makan dukung terus makan bergizi gratis MakanBergiziGratis,2025-05-01 00:00:00+00:00,x
Dukung makan bergizi gratis untuk anak sehat dan masa depan Indonesia lebih cerah MakanBergiziGratis,2025-05-01 00:00:00+00:00,x
Dukung makan bergizi gratis untuk masa depan generasi emas 2045 penuh senyum MakanBergiziGratis,2025-05-01 00:00:00+00:00,x
"*Siaran Pers Itwasum Polri* *Kunjungan Asian Development Bank, antara Rasa, Gizi dan Keamanan Makanan di SPPG Polri* Satuan Pelayanan Pemenuhan Gizi (SPPG) untuk Makan Bergizi Gratis (MBG) di Pejaten, Jakarta Selatan (Jaksel).",2025-05-01 00:00:00+00:00,x
"Makan Bergizi Gratis tapi dikorupsi. Masak asal-asalan. Seharusnya bisa layak, jadi makanan tidak layak. Mana banyak yang komplain, masakan gak enak. Gw sumpahin yang ngelola MBG matinya dipenuhi sampah dan belatung (bagi yang korupsi).",2025-05-01 00:00:00+00:00,x
Ratusan Siswa SMP Bandung Keracunan Usai Santap Makan Bergizi Gratis Source: CNN Indonesia Shared via the Google App,2025-05-01 00:00:00+00:00,x
Makan Bergizi Gratis dan Sekolah Gratis di SMK Mandiri 02 dan SMA Mandiri Balaraja Patut Dicontoh,2025-05-01 00:00:00+00:00,x
20 kelas duh,2025-05-01 00:00:00+00:00,x
Makan Bergizi Gratis kuatkan perikanan Indonesia MakanBergiziGratis,2025-05-01 00:00:00+00:00,x
Pidato hari buruh tapi yang diomongin pertama tetep anak Indonesia harus makan bergizi,2025-05-01 00:00:00+00:00,x
Mulyono terus menjegal program2 Wowo. KemanaUratMaluJokowi KemanaUratMaluJokowi 1/5/2025: Ratusan Siswa SMP Bandung Keracunan Usai Santap Makan Bergizi Gratis,2025-05-01 00:00:00+00:00,x
Dukung program makan bergizi gratis untuk Indonesia Emas 2045 MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x
Makan Bergizi Gratis Sebagai Upaya Pemenuhan Gizi Anak Pemenuhan gizi pada anak-anak Indonesia telah berlangsung dengan sangat baik MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x
Pemerintah Indonesia Mengajak Jepang Membangun Ekosistem Investasi Untuk Mendukung Program Makan Bergizi Gratis MakanBergiziGratis,2025-05-01 00:00:00+00:00,x
Indonesia Gandeng Jepang Wujudkan Program Makan Bergizi Gratis MakanBergiziGratis,2025-05-01 00:00:00+00:00,x
